YearMonth,NO2 AQI,O3 AQI,SO2 AQI,CO AQI,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2008-03-01,27.286696121747667,34.71232204221895,6.160284732449681,5.604320078546882,13.887627593519882,0.028664548355424643,1.5631727214040256,0.33697407768777615
2008-04-01,25.14248800295312,41.93927648578811,7.752676264304172,4.8006644518272426,11.836835159099298,0.033666930232558144,1.9706515516795864,0.3104192260981912
2008-05-01,20.77854996243426,41.26972201352367,6.97595792637115,3.98703007518797,9.713433825507138,0.03329641535186577,1.8079086724267468,0.27345991491359883
2008-06-01,20.1255428345835,46.81405448085275,7.74496644295302,3.9695892575039493,9.707426465061193,0.033131857415449405,2.0205832803000394,0.2686310789577576
2008-07-01,18.338336347197107,46.15280289330922,8.068716094032549,3.511754068716094,9.11103702766727,0.031382699578059066,1.9836277972875227,0.24370969113924051
2008-08-01,18.48222705839681,38.55531374682626,7.1541530649256435,3.386569872958258,9.09594761443598,0.026856460645629306,1.7052878721436344,0.230271392908959
2008-09-01,21.42614920874152,36.00941974378297,6.697814619442351,4.5531674208144794,10.753958084400903,0.024579463639789,1.7266968253579502,0.2878802261680482
2008-10-01,26.69826632239026,29.98210992253781,7.885282183696053,6.159225092250923,14.332923485798597,0.020768611951309482,2.0713608760604942,0.3576581546477315
2008-11-01,26.836658354114714,23.94214463840399,6.206982543640898,7.935910224438903,15.408953072319202,0.017567360099750625,1.849853580798005,0.4552923587281795
2008-12-01,25.28539156626506,20.58483935742972,6.389056224899599,7.702410848819689,15.132188441516064,0.015617019578313254,1.9286485013805221,0.4409912668172691
2009-01-01,28.953381147540984,22.079918032786885,8.5625,8.359118852459016,17.188186681864757,0.01654462448770492,2.6717996242315576,0.47812842482069673
2009-02-01,26.153471026965004,28.571428571428573,6.46873207114171,6.323951751866743,14.142422853413654,0.023314310671256454,1.9682860932300632,0.3754575037292025
2009-03-01,23.978884677855984,34.96859772604223,5.534380075798592,5.161884136437466,12.013772626150516,0.02926242717920953,1.6018910276123444,0.3260930148890092
2009-04-01,22.613441587731167,40.7275597654488,6.469778980604421,4.734205776173285,10.64414699436175,0.03444484460983311,1.852449746504285,0.3195398629905277
